source_row,date,home_team_raw,away_team_raw,home_goals_raw,away_goals_raw,round_raw,group,home_team,away_team,home_goals,away_goals,has_score_annotation,season_start,round,phase,result,home_win,goal_difference,source,home_elo_pre,away_elo_pre,elo_diff_pre,elo_expected_home_score,home_alltime_Rank,home_alltime_Matches,home_alltime_win_rate,home_alltime_points_per_match,home_alltime_Goals_per_match,home_alltime_Goals_conceded_per_match,home_alltime_goal_difference_per_match,home_alltime_alltime_elo_proxy,away_alltime_Rank,away_alltime_Matches,away_alltime_win_rate,away_alltime_points_per_match,away_alltime_Goals_per_match,away_alltime_Goals_conceded_per_match,away_alltime_goal_difference_per_match,away_alltime_alltime_elo_proxy,alltime_elo_proxy_diff,alltime_win_rate_diff,alltime_ppm_diff,alltime_goals_per_match_diff,alltime_conceded_per_match_diff
60,2005-11-01,Liverpool,RSC Anderlecht,3,0,round : 4,G,Liverpool FC,RSC Anderlecht,3,0,False,2005,4,Group,H,1,3,detailed_2005_2021,1519.139,1470.861,48.277,0.569,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,22,163,0.32515337423312884,1.1901840490797546,1.3312883435582823,1.7239263803680982,-0.39263803680981596,1458.0,148.0,0.23136836489730594,0.6880768204854628,0.5600160042678046,-0.763056815150707
61,2005-11-01,Real Betis Balompié,Chelsea,1,0,round : 4,G,Real Betis,Chelsea FC,1,0,False,2005,4,Group,H,1,1,detailed_2005_2021,1490.288,1519.712,-29.425,0.458,201,6,0.3333333333333333,1.1666666666666667,0.5,1.1666666666666667,-0.6666666666666666,1486.6,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,-106.90000000000009,-0.1793570219966159,-0.6353637901861251,-1.2106598984771573,0.23265651438240276
62,2005-11-01,FC Petrzalka 1898,Rangers,2,2,round : 4,H,FC Petržalka,Rangers FC,2,2,False,2005,4,Group,D,0,0,detailed_2005_2021,1500.0,1500.0,0.0,0.5,214,6,0.16666666666666666,1.0,0.8333333333333334,1.5,-0.6666666666666666,1486.6,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,18.899999999999864,-0.16157760814249364,-0.22137404580152675,-0.4872773536895675,-0.1564885496183206
63,2005-11-01,Inter,FC Porto,2,1,round : 4,H,Inter Milan,FC Porto,2,1,False,2005,4,Group,H,1,1,detailed_2005_2021,1508.854,1491.146,17.708,0.525,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,29.09999999999991,0.02500232363602567,0.11722279022213944,-0.07037828794497614,-0.12516033088577005
48,2005-11-02,Club Brugge,SK Rapid Wien,3,2,round : 4,A,Club Brugge KV,Rapid Wien,3,2,False,2005,4,Group,H,1,1,detailed_2005_2021,1490.575,1470.575,20.0,0.529,38,97,0.31958762886597936,1.1855670103092784,1.1855670103092784,1.4845360824742269,-0.29896907216494845,1461.2,55,61,0.39344262295081966,1.2622950819672132,1.540983606557377,1.6229508196721312,-0.08196721311475409,1465.6,-4.399999999999864,-0.07385499408484031,-0.07672807165793483,-0.3554165962480986,-0.13841473719790431
49,2005-11-02,Juventus,Bayern München,2,1,round : 4,A,Juventus,Bayern Munich,2,1,False,2005,4,Group,H,1,1,detailed_2005_2021,1509.425,1529.425,-20.0,0.471,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-54.5,-0.0869433163247596,-0.2329046478531016,-0.5164445138671949,0.008313374292755915
50,2005-11-02,Arsenal,Sparta Praha,3,0,round : 4,B,Arsenal FC,AC Sparta Praha,3,0,False,2005,4,Group,H,1,3,detailed_2005_2021,1528.851,1480.574,48.277,0.569,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,35,102,0.3235294117647059,1.2058823529411764,1.2745098039215683,1.5098039215686274,-0.23529411764705882,1465.7,87.5,0.1485518065094058,0.43371155568826514,0.37016024683985305,-0.36259579974121614
51,2005-11-02,FC Thun,Ajax,2,4,round : 4,B,FC Thun Berner Oberland,AFC Ajax,2,4,False,2005,4,Group,A,0,-2,detailed_2005_2021,1490.0,1500.575,-10.575,0.485,236,6,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.5,-0.8333333333333334,1459.7,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,-92.39999999999986,-0.29844961240310075,-0.9612403100775194,-0.9472868217054263,0.37441860465116283
52,2005-11-02,Barcelona,Panathinaikos,5,0,round : 4,C,FC Barcelona,Panathinaikos,5,0,False,2005,4,Group,H,1,5,detailed_2005_2021,1519.425,1500.575,18.85,0.527,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,30,127,0.28346456692913385,1.141732283464567,1.0866141732283463,1.3937007874015748,-0.30708661417322836,1457.2,171.5999999999999,0.2913154917218926,0.8084143441014155,0.8928579675341173,-0.3497125176068534
53,2005-11-02,Werder Bremen,Udinese,4,3,round : 4,C,Werder Bremen,Udinese Calcio,4,3,False,2005,4,Group,H,1,1,detailed_2005_2021,1480.575,1499.425,-18.85,0.473,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,198,6,0.3333333333333333,1.1666666666666667,1.6666666666666667,2.0,-0.3333333333333333,1486.6,13.400000000000091,0.050000000000000044,0.21666666666666656,-0.06666666666666665,-0.3500000000000001
54,2005-11-02,Lille OSC,Manchester United,1,0,round : 4,D,Lille OSC,Manchester United,1,0,False,2005,4,Group,H,1,1,detailed_2005_2021,1490.863,1509.713,-18.85,0.473,82,46,0.1956521739130435,0.9130434782608695,0.8260869565217391,1.2391304347826086,-0.41304347826086957,1430.7,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,-168.5999999999999,-0.3337595907928389,-0.9139461411162931,-0.987061832405597,0.20106815104558473
55,2005-11-02,SL Benfica,Villarreal,0,1,round : 4,D,SL Benfica,Villarreal CF,0,1,False,2005,4,Group,A,0,-1,detailed_2005_2021,1499.712,1499.712,0.0,0.5,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,72,40,0.275,1.2,1.075,1.25,-0.175,1482.6,50.30000000000018,0.16109022556390973,0.3375939849624061,0.5716165413533836,-0.03195488721804507
64,2005-11-22,Bayern München,SK Rapid Wien,4,0,round : 5,A,Bayern Munich,Rapid Wien,4,0,False,2005,5,Group,H,1,4,detailed_2005_2021,1518.85,1461.15,57.7,0.582,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,55,61,0.39344262295081966,1.2622950819672132,1.540983606557377,1.6229508196721312,-0.08196721311475409,1465.6,170.4000000000001,0.20191820179144837,0.7248183200946425,0.564686496535407,-0.6177961804968737
65,2005-11-22,Juventus,Club Brugge,1,0,round : 5,A,Juventus,Club Brugge KV,1,0,False,2005,5,Group,H,1,1,detailed_2005_2021,1520.0,1500.0,20.0,0.529,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,38,97,0.31958762886597936,1.1855670103092784,1.1855670103092784,1.4845360824742269,-0.29896907216494845,1461.2,120.29999999999995,0.18882987955152908,0.5686417438994757,0.40365857891631074,-0.47106806900621345
66,2005-11-22,Ajax,Sparta Praha,2,1,round : 5,B,AFC Ajax,AC Sparta Praha,2,1,False,2005,5,Group,H,1,1,detailed_2005_2021,1510.271,1471.954,38.317,0.555,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,35,102,0.3235294117647059,1.2058823529411764,1.2745098039215683,1.5098039215686274,-0.23529411764705882,1465.7,86.39999999999986,0.14158686730506154,0.42202462380300965,0.33944368445052464,-0.38422252621979025
67,2005-11-22,FC Thun,Arsenal,0,1,round : 5,B,FC Thun Berner Oberland,Arsenal FC,0,1,False,2005,5,Group,A,0,-1,detailed_2005_2021,1480.304,1537.47,-57.166,0.418,236,6,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.5,-0.8333333333333334,1459.7,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,-93.5,-0.305414551607445,-0.9729272419627749,-0.9780033840947547,0.3527918781725887
68,2005-11-22,Barcelona,Werder Bremen,3,1,round : 5,C,FC Barcelona,Werder Bremen,3,1,False,2005,5,Group,H,1,2,detailed_2005_2021,1528.883,1491.117,37.766,0.554,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,128.79999999999995,0.19144672531769308,0.5668132942326491,0.3794721407624635,-0.6060117302052785
69,2005-11-22,Panathinaikos,Udinese,1,2,round : 5,C,Panathinaikos,Udinese Calcio,1,2,False,2005,5,Group,A,0,-1,detailed_2005_2021,1491.117,1488.883,2.234,0.503,30,127,0.28346456692913385,1.141732283464567,1.0866141732283463,1.3937007874015748,-0.30708661417322836,1457.2,198,6,0.3333333333333333,1.1666666666666667,1.6666666666666667,2.0,-0.3333333333333333,1486.6,-29.399999999999864,-0.04986876640419946,-0.02493438320209984,-0.5800524934383204,-0.6062992125984252
70,2005-11-22,Lille OSC,SL Benfica,0,0,round : 5,D,Lille OSC,SL Benfica,0,0,False,2005,5,Group,D,0,0,detailed_2005_2021,1501.405,1489.712,11.693,0.517,82,46,0.1956521739130435,0.9130434782608695,0.8260869565217391,1.2391304347826086,-0.41304347826086957,1430.7,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,-102.20000000000005,-0.24043805165086626,-0.6245505067015366,-0.8205295848316444,0.021085322000653717
71,2005-11-22,Manchester United,Villarreal,0,0,round : 5,D,Manchester United,Villarreal CF,0,0,False,2005,5,Group,D,0,0,detailed_2005_2021,1499.171,1509.712,-10.542,0.485,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,72,40,0.275,1.2,1.075,1.25,-0.175,1482.6,116.70000000000005,0.25441176470588234,0.6269896193771627,0.7381487889273362,-0.21193771626297608
72,2005-11-23,FC Schalke 04,PSV Eindhoven,3,0,round : 5,E,FC Schalke 04,PSV Eindhoven,3,0,False,2005,5,Group,H,1,3,detailed_2005_2021,1501.134,1509.984,-8.85,0.487,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,29.40000000000009,0.058078987422895134,0.1556516862933588,0.19274212929584222,0.21060642473764335
73,2005-11-23,Fenerbahçe,Milan,0,4,round : 5,E,Fenerbahçe,AC Milan,0,4,False,2005,5,Group,A,0,-4,detailed_2005_2021,1490.016,1498.866,-8.85,0.487,61,73,0.273972602739726,0.958904109589041,1.0136986301369864,1.9452054794520548,-0.9315068493150684,1412.3,6,265,0.47924528301886793,1.6981132075471699,1.6264150943396227,0.981132075471698,0.6452830188679245,1571.7,-159.4000000000001,-0.20527268027914192,-0.7392090979581288,-0.6127164642026364,0.9640734039803568
74,2005-11-23,Real Madrid,Olympique Lyonnais,1,1,round : 5,F,Real Madrid,Olympique Lyon,1,1,False,2005,5,Group,D,0,0,detailed_2005_2021,1519.425,1537.208,-17.783,0.474,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,94.20000000000005,0.17229484386347133,0.4270757685790365,0.625756475429678,-0.11065722585330429
75,2005-11-23,Rosenborg BK,Olympiacos,1,1,round : 5,F,Rosenborg BK,Olympiakos Piraeus,1,1,False,2005,5,Group,D,0,0,detailed_2005_2021,1480.575,1462.792,17.783,0.526,50,90,0.23333333333333334,0.9333333333333333,1.2333333333333334,1.9333333333333331,-0.7,1412.9,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,-19.09999999999991,-0.06794871794871793,-0.1499999999999999,0.1051282051282052,0.23461538461538423
76,2005-11-23,Liverpool,Real Betis Balompié,0,0,round : 5,G,Liverpool FC,Real Betis,0,0,False,2005,5,Group,D,0,0,detailed_2005_2021,1527.758,1501.133,26.625,0.538,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,201,6,0.3333333333333333,1.1666666666666667,0.5,1.1666666666666667,-0.6666666666666666,1486.6,119.40000000000009,0.22318840579710147,0.7115942028985507,1.391304347826087,-0.20579710144927554
77,2005-11-23,RSC Anderlecht,Chelsea,0,2,round : 5,G,RSC Anderlecht,Chelsea FC,0,2,False,2005,5,Group,A,0,-2,detailed_2005_2021,1462.242,1508.867,-46.625,0.433,22,163,0.32515337423312884,1.1901840490797546,1.3312883435582823,1.7239263803680982,-0.39263803680981596,1458.0,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,-135.5,-0.18753698109682038,-0.6118464077730372,-0.379371554918875,0.7899162280838342
78,2005-11-23,FC Porto,Rangers,1,1,round : 5,H,FC Porto,Rangers FC,1,1,False,2005,5,Group,D,0,0,detailed_2005_2021,1481.655,1500.0,-18.345,0.474,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,72.70000000000005,0.124585913870085,0.3559844447645111,0.15863459599596696,-0.5017715684862452
79,2005-11-23,Inter,FC Petrzalka 1898,4,0,round : 5,H,Inter Milan,FC Petržalka,4,0,False,2005,5,Group,H,1,4,detailed_2005_2021,1518.345,1500.0,18.345,0.526,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,214,6,0.16666666666666666,1.0,0.8333333333333334,1.5,-0.6666666666666666,1486.6,82.90000000000009,0.3111658456486043,0.6945812807881773,0.5755336617405583,-0.4704433497536946
80,2006-02-21,Bayern München,Milan,1,1,round : 18,,Bayern Munich,AC Milan,1,1,False,2005,18,Knockout,D,0,0,detailed_2005_2021,1527.204,1508.611,18.593,0.527,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,6,265,0.47924528301886793,1.6981132075471699,1.6264150943396227,0.981132075471698,0.6452830188679245,1571.7,64.29999999999995,0.1161155417234001,0.28900019451468584,0.4792550087531613,0.024022563703559485
81,2006-02-21,PSV Eindhoven,Olympique Lyonnais,0,1,round : 18,,PSV Eindhoven,Olympique Lyon,0,1,False,2005,18,Knockout,A,0,-1,detailed_2005_2021,1499.729,1536.697,-36.967,0.447,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,-57.700000000000045,-0.08728930168558652,-0.2751117991056071,-0.34262125902992757,0.08200034399724787
82,2006-02-21,Real Madrid,Arsenal,0,1,round : 18,,Real Madrid,Arsenal FC,0,1,False,2005,18,Knockout,A,0,-1,detailed_2005_2021,1519.936,1545.84,-25.903,0.463,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,76.79999999999995,0.12668421382465372,0.33159950700841856,0.5693217187859037,-0.02992417121012725
83,2006-02-21,SL Benfica,Liverpool,1,0,round : 18,,SL Benfica,Liverpool FC,1,0,False,2005,18,Knockout,H,1,1,detailed_2005_2021,1490.049,1526.993,-36.945,0.447,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-73.09999999999991,-0.12043151356652504,-0.34066688460281136,-0.24468780647270338,0.25717554756456373
84,2006-02-22,Ajax,Inter,2,2,round : 18,,AFC Ajax,Inter Milan,2,2,False,2005,18,Knockout,D,0,0,detailed_2005_2021,1519.173,1527.817,-8.644,0.488,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,-17.40000000000009,-0.012716233245503528,-0.06667430404399122,0.20508649329820128,0.09602474510253178
85,2006-02-22,Chelsea,Barcelona,1,2,round : 18,,Chelsea FC,FC Barcelona,1,2,False,2005,18,Knockout,A,0,-1,detailed_2005_2021,1517.533,1537.8,-20.267,0.471,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-35.299999999999955,-0.062089703321077216,-0.1481161707131906,-0.2688122422853063,-0.10997811751045738
86,2006-02-22,Rangers,Villarreal,2,2,round : 18,,Rangers FC,Villarreal CF,2,2,False,2005,18,Knockout,D,0,0,detailed_2005_2021,1499.472,1509.409,-9.936,0.486,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,72,40,0.275,1.2,1.075,1.25,-0.175,1482.6,-14.899999999999864,0.053244274809160275,0.021374045801526798,0.2456106870229009,0.4064885496183206
87,2006-02-22,Werder Bremen,Juventus,3,2,round : 18,,Werder Bremen,Juventus,3,2,False,2005,18,Knockout,H,1,1,detailed_2005_2021,1482.2,1529.425,-47.225,0.432,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,-81.5,-0.12508417508417508,-0.3708754208754208,0.010774410774410992,0.6365319865319865
88,2006-03-07,Barcelona,Chelsea,1,1,round : 18,,FC Barcelona,Chelsea FC,1,1,False,2005,18,Knockout,D,0,0,detailed_2005_2021,1547.218,1508.116,39.102,0.556,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,35.299999999999955,0.062089703321077216,0.1481161707131906,0.2688122422853063,0.10997811751045738
89,2006-03-07,Juventus,Werder Bremen,2,1,round : 18,,Juventus,Werder Bremen,2,1,False,2005,18,Knockout,H,1,1,detailed_2005_2021,1518.074,1493.551,24.523,0.535,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,81.5,0.12508417508417508,0.3708754208754208,-0.010774410774410992,-0.6365319865319865
90,2006-03-07,Villarreal,Rangers,1,1,round : 18,,Villarreal CF,Rangers FC,1,1,False,2005,18,Knockout,D,0,0,detailed_2005_2021,1509.123,1499.758,9.365,0.513,72,40,0.275,1.2,1.075,1.25,-0.175,1482.6,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,14.899999999999864,-0.053244274809160275,-0.021374045801526798,-0.2456106870229009,-0.4064885496183206
91,2006-03-08,Arsenal,Real Madrid,0,0,round : 18,,Arsenal FC,Real Madrid,0,0,False,2005,18,Knockout,D,0,0,detailed_2005_2021,1555.095,1510.681,44.415,0.564,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-76.79999999999995,-0.12668421382465372,-0.33159950700841856,-0.5693217187859037,0.02992417121012725
92,2006-03-08,Liverpool,SL Benfica,0,2,round : 18,,Liverpool FC,SL Benfica,0,2,False,2005,18,Knockout,A,0,-2,detailed_2005_2021,1515.934,1501.108,14.826,0.521,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,73.09999999999991,0.12043151356652504,0.34066688460281136,0.24468780647270338,-0.25717554756456373
93,2006-03-08,Milan,Bayern München,4,1,round : 18,,AC Milan,Bayern Munich,4,1,False,2005,18,Knockout,H,1,3,detailed_2005_2021,1509.146,1526.67,-17.524,0.475,6,265,0.47924528301886793,1.6981132075471699,1.6264150943396227,0.981132075471698,0.6452830188679245,1571.7,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-64.29999999999995,-0.1161155417234001,-0.28900019451468584,-0.4792550087531613,-0.024022563703559485
94,2006-03-08,Olympique Lyonnais,PSV Eindhoven,4,0,round : 18,,Olympique Lyon,PSV Eindhoven,4,0,False,2005,18,Knockout,H,1,4,detailed_2005_2021,1545.637,1490.789,54.847,0.578,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,57.700000000000045,0.08728930168558652,0.2751117991056071,0.34262125902992757,-0.08200034399724787
95,2006-03-14,Inter,Ajax,1,0,round : 18,,Inter Milan,AFC Ajax,1,0,False,2005,18,Knockout,H,1,1,detailed_2005_2021,1527.568,1519.422,8.147,0.512,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,17.40000000000009,0.012716233245503528,0.06667430404399122,-0.20508649329820128,-0.09602474510253178
96,2006-03-28,Arsenal,Juventus,2,0,round : quarterfinals,,Arsenal FC,Juventus,2,0,False,2005,quarterfinals,Knockout,H,1,2,detailed_2005_2021,1553.824,1527.369,26.455,0.538,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,-28.299999999999955,-0.03633629014339673,-0.11461484557931256,0.05544446153583227,0.13374010835939787
